dataset,model,model_id,endpoint,CN_BalAcc,animal_id,session_id
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,B5,0.981736206314834,521466,1049514117
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,J30-5,0.9744641176485783,521466,1049514117
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Mean,0.9833696437402863,521466,1049514117
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Worst,0.9744641176485783,521466,1049514117
Allen VBN,TCN,TCN_LIGHTWEIGHT,CLEAN,0.8809928981443906,521466,1049514117
Allen VBN,TCN,TCN_LIGHTWEIGHT,U30,0.7375985686722256,521466,1049514117
Allen VBN,TCN,TCN_LIGHTWEIGHT,SW-U30,0.7375985686722256,521466,1049514117
Allen VBN,TCN,TCN_LIGHTWEIGHT,T5,0.8344079375941661,521466,1049514117
Allen VBN,TCN,TCN_LIGHTWEIGHT,B5,0.7393723048314558,521466,1049514117
Allen VBN,TCN,TCN_LIGHTWEIGHT,J30-5,0.620452924578833,521466,1049514117
Allen VBN,TCN,TCN_LIGHTWEIGHT,Five-Missing Mean,0.7338860608697813,521466,1049514117
Allen VBN,TCN,TCN_LIGHTWEIGHT,Five-Missing Worst,0.620452924578833,521466,1049514117
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,CLEAN,0.9954291565319113,521466,1049514117
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,U30,0.9902025713923234,521466,1049514117
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,SW-U30,0.9902025713923234,521466,1049514117
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,T5,0.9757638214512696,521466,1049514117
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,B5,0.9818828445719079,521466,1049514117
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,J30-5,0.933493930484595,521466,1049514117
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Mean,0.9743091478584838,521466,1049514117
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Worst,0.933493930484595,521466,1049514117
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,CLEAN,0.9976350329619997,524760,1051155866
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,U30,0.9918405923467715,524760,1051155866
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,SW-U30,0.9918405923467715,524760,1051155866
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,T5,0.9891672937709078,524760,1051155866
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,B5,0.989045617679821,524760,1051155866
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,J30-5,0.9519816058583975,524760,1051155866
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Mean,0.9827751404005338,524760,1051155866
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Worst,0.9519816058583975,524760,1051155866
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,CLEAN,0.029346520146520116,524760,1051155866
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,U30,-6.126255497830822e-05,524760,1051155866
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,SW-U30,-6.126255497830822e-05,524760,1051155866
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,T5,0.0024982578397212477,524760,1051155866
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,B5,0.00345963995354238,524760,1051155866
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,J30-5,-0.00018486139701604003,524760,1051155866
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,Five-Missing Mean,0.0011301022572581944,524760,1051155866
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,Five-Missing Worst,-0.0014522556038256162,524760,1051155866
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,CLEAN,1.0,524760,1051155866
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,U30,0.9988827272578561,524760,1051155866
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,SW-U30,0.9988827272578561,524760,1051155866
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,T5,0.999378056959644,524760,1051155866
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,B5,0.9994192799070849,524760,1051155866
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,J30-5,0.9986489211692924,524760,1051155866
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,Five-Missing Mean,0.9990423425103467,524760,1051155866
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,Five-Missing Worst,0.9986489211692924,524760,1051155866
Allen VBN,SVD,SVD64_LOGREG,CLEAN,0.9377682859951645,524760,1051155866
Allen VBN,SVD,SVD64_LOGREG,U30,0.9305984476483413,524760,1051155866
Allen VBN,SVD,SVD64_LOGREG,SW-U30,0.9305984476483413,524760,1051155866
Allen VBN,SVD,SVD64_LOGREG,T5,0.9176482491293505,524760,1051155866
Allen VBN,SVD,SVD64_LOGREG,B5,0.9003378283441534,524760,1051155866
Allen VBN,SVD,SVD64_LOGREG,J30-5,0.9156571316469755,524760,1051155866
Allen VBN,SVD,SVD64_LOGREG,Five-Missing Mean,0.9189680208834324,524760,1051155866
Allen VBN,SVD,SVD64_LOGREG,Five-Missing Worst,0.9003378283441534,524760,1051155866
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,CLEAN,0.9901241988300041,524760,1051155866
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,U30,0.983983414516059,524760,1051155866
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,SW-U30,0.983983414516059,524760,1051155866
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,T5,0.983148374503813,524760,1051155866
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,B5,0.9810386434064031,524760,1051155866
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,J30-5,0.9773122828587926,524760,1051155866
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Mean,0.9818932259602253,524760,1051155866
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Worst,0.9773122828587926,524760,1051155866
Allen VBN,TCN,TCN_LIGHTWEIGHT,CLEAN,0.9889741968883538,524760,1051155866
Allen VBN,TCN,TCN_LIGHTWEIGHT,U30,0.8803903876978438,524760,1051155866
Allen VBN,TCN,TCN_LIGHTWEIGHT,SW-U30,0.8803903876978438,524760,1051155866
Allen VBN,TCN,TCN_LIGHTWEIGHT,T5,0.9423739608275252,524760,1051155866
Allen VBN,TCN,TCN_LIGHTWEIGHT,B5,0.919550896956849,524760,1051155866
Allen VBN,TCN,TCN_LIGHTWEIGHT,J30-5,0.8594775401220156,524760,1051155866
Allen VBN,TCN,TCN_LIGHTWEIGHT,Five-Missing Mean,0.8964366346604156,524760,1051155866
Allen VBN,TCN,TCN_LIGHTWEIGHT,Five-Missing Worst,0.8594775401220156,524760,1051155866
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,CLEAN,0.9976316566063044,524760,1051155866
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,U30,0.9956655836104226,524760,1051155866
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,SW-U30,0.9956655836104226,524760,1051155866
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,T5,0.9245889753518541,524760,1051155866
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,B5,0.9952983707934351,524760,1051155866
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,J30-5,0.9210298770577913,524760,1051155866
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Mean,0.966449678084785,524760,1051155866
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Worst,0.9141456244507875,524760,1051155866
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,CLEAN,0.9963936219654723,527749,1053718935
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,U30,0.9699160976051242,527749,1053718935
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,SW-U30,0.9699160976051242,527749,1053718935
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,T5,0.9285126441296704,527749,1053718935
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,B5,0.950716685083264,527749,1053718935
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,J30-5,0.7881134631794293,527749,1053718935
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Mean,0.9214349975205224,527749,1053718935
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Worst,0.7881134631794293,527749,1053718935
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,CLEAN,0.040818823316090866,527749,1053718935
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,U30,-0.0008571088629411319,527749,1053718935
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,SW-U30,-0.0008571088629411319,527749,1053718935
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,T5,0.0021661631196767243,527749,1053718935
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,B5,0.00243820161085788,527749,1053718935
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,J30-5,0.0005947206508214592,527749,1053718935
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,Five-Missing Mean,0.0006969735310947597,527749,1053718935
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,Five-Missing Worst,-0.001159749070507724,527749,1053718935
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,CLEAN,0.99937343358396,527749,1053718935
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,U30,0.9993963993649462,527749,1053718935
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,SW-U30,0.9993963993649462,527749,1053718935
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,T5,0.999256276289921,527749,1053718935
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,B5,0.9987375285658547,527749,1053718935
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,J30-5,0.9981510096984479,527749,1053718935
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,Five-Missing Mean,0.9989875226568232,527749,1053718935
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,Five-Missing Worst,0.9981510096984479,527749,1053718935
Allen VBN,SVD,SVD64_LOGREG,CLEAN,0.9678832122377615,527749,1053718935
Allen VBN,SVD,SVD64_LOGREG,U30,0.9598834694240528,527749,1053718935
Allen VBN,SVD,SVD64_LOGREG,SW-U30,0.9598834694240528,527749,1053718935
Allen VBN,SVD,SVD64_LOGREG,T5,0.8921689410564608,527749,1053718935
Allen VBN,SVD,SVD64_LOGREG,B5,0.9203293544789464,527749,1053718935
Allen VBN,SVD,SVD64_LOGREG,J30-5,0.8856644488902861,527749,1053718935
Allen VBN,SVD,SVD64_LOGREG,Five-Missing Mean,0.9235859366547599,527749,1053718935
Allen VBN,SVD,SVD64_LOGREG,Five-Missing Worst,0.8856644488902861,527749,1053718935
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,CLEAN,0.990914885830914,527749,1053718935
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,U30,0.9831811152165892,527749,1053718935
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,SW-U30,0.9831811152165892,527749,1053718935
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,T5,0.9721101964035177,527749,1053718935
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,B5,0.9723099170423882,527749,1053718935
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,J30-5,0.9570077891405353,527749,1053718935
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Mean,0.9735580266039239,527749,1053718935
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Worst,0.9570077891405353,527749,1053718935
Allen VBN,TCN,TCN_LIGHTWEIGHT,CLEAN,0.3315859974060593,527749,1053718935
Allen VBN,TCN,TCN_LIGHTWEIGHT,U30,0.2173237246853937,527749,1053718935
Allen VBN,TCN,TCN_LIGHTWEIGHT,SW-U30,0.2173237246853937,527749,1053718935
Allen VBN,TCN,TCN_LIGHTWEIGHT,T5,0.2200044406496918,527749,1053718935
Allen VBN,TCN,TCN_LIGHTWEIGHT,B5,0.1913981900524924,527749,1053718935
Allen VBN,TCN,TCN_LIGHTWEIGHT,J30-5,0.16161393032957244,527749,1053718935
Allen VBN,TCN,TCN_LIGHTWEIGHT,Five-Missing Mean,0.2015328020805088,527749,1053718935
Allen VBN,TCN,TCN_LIGHTWEIGHT,Five-Missing Worst,0.15282808047332608,527749,1053718935
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,CLEAN,0.9972557494273001,527749,1053718935
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,U30,0.9762881717465841,527749,1053718935
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,SW-U30,0.9762881717465841,527749,1053718935
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,T5,0.802068922668164,527749,1053718935
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,B5,0.9626147251714514,527749,1053718935
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,J30-5,0.7421166408754893,527749,1053718935
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Mean,0.8918753264416546,527749,1053718935
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Worst,0.7421166408754893,527749,1053718935
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,CLEAN,0.9923581576763263,531237,1056495334
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,U30,0.9615912601558521,531237,1056495334
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,SW-U30,0.9615912601558521,531237,1056495334
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,T5,0.9797011031530918,531237,1056495334
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,B5,0.950947933550187,531237,1056495334
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,J30-5,0.9303616172982162,531237,1056495334
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Mean,0.9568386348626398,531237,1056495334
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Worst,0.9297327491286328,531237,1056495334
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,CLEAN,0.0,531237,1056495334
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,U30,0.00109809855736246,531237,1056495334
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,SW-U30,0.00109809855736246,531237,1056495334
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,T5,9.736601827992398e-05,531237,1056495334
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,B5,0.00086292847117824,531237,1056495334
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,J30-5,0.0006149998076895681,531237,1056495334
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,Five-Missing Mean,0.0007542982823745304,531237,1056495334
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,Five-Missing Worst,-0.0004430564632170239,531237,1056495334
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,CLEAN,0.9986983336298404,531237,1056495334
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,U30,0.9980727855223515,531237,1056495334
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,SW-U30,0.9980727855223515,531237,1056495334
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,T5,0.9975956306786893,531237,1056495334
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,B5,0.9980082025049268,531237,1056495334
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,J30-5,0.9979740277071485,531237,1056495334
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,Five-Missing Mean,0.9979446863870935,531237,1056495334
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,Five-Missing Worst,0.9975956306786893,531237,1056495334
Allen VBN,SVD,SVD64_LOGREG,CLEAN,0.7703566852066015,531237,1056495334
Allen VBN,SVD,SVD64_LOGREG,U30,0.7509796444465453,531237,1056495334
Allen VBN,SVD,SVD64_LOGREG,SW-U30,0.7509796444465453,531237,1056495334
Allen VBN,SVD,SVD64_LOGREG,T5,0.7621348855705398,531237,1056495334
Allen VBN,SVD,SVD64_LOGREG,B5,0.6746950401792302,531237,1056495334
Allen VBN,SVD,SVD64_LOGREG,J30-5,0.7556960311739741,531237,1056495334
Allen VBN,SVD,SVD64_LOGREG,Five-Missing Mean,0.738897049163367,531237,1056495334
Allen VBN,SVD,SVD64_LOGREG,Five-Missing Worst,0.6746950401792302,531237,1056495334
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,CLEAN,0.9546449139229309,531237,1056495334
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,U30,0.9295405025784411,531237,1056495334
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,SW-U30,0.9295405025784411,531237,1056495334
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,T5,0.9481307991170951,531237,1056495334
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,B5,0.9124417227146334,531237,1056495334
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,J30-5,0.9247482646686209,531237,1056495334
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Mean,0.9288803583314463,531237,1056495334
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Worst,0.9124417227146334,531237,1056495334
Allen VBN,TCN,TCN_LIGHTWEIGHT,CLEAN,0.5637029012043218,531237,1056495334
Allen VBN,TCN,TCN_LIGHTWEIGHT,U30,0.3588992950441664,531237,1056495334
Allen VBN,TCN,TCN_LIGHTWEIGHT,SW-U30,0.3588992950441664,531237,1056495334
Allen VBN,TCN,TCN_LIGHTWEIGHT,T5,0.4715123994239435,531237,1056495334
Allen VBN,TCN,TCN_LIGHTWEIGHT,B5,0.3448842114660061,531237,1056495334
Allen VBN,TCN,TCN_LIGHTWEIGHT,J30-5,0.29982517050872437,531237,1056495334
Allen VBN,TCN,TCN_LIGHTWEIGHT,Five-Missing Mean,0.36680407429740136,531237,1056495334
Allen VBN,TCN,TCN_LIGHTWEIGHT,Five-Missing Worst,0.288698992731154,531237,1056495334
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,CLEAN,0.9842357174335294,531237,1056495334
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,U30,0.9529204046447539,531237,1056495334
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,SW-U30,0.9529204046447539,531237,1056495334
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,T5,0.9703707809885043,531237,1056495334
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,B5,0.9112218533010802,531237,1056495334
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,J30-5,0.9365075321983245,531237,1056495334
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Mean,0.9447881951554834,531237,1056495334
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Worst,0.9076028597033708,531237,1056495334
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,CLEAN,1.0,544837,1069458330
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,U30,0.9984309929126509,544837,1069458330
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,SW-U30,0.9983659812199676,544837,1069458330
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,T5,0.9924401792156067,544837,1069458330
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,B5,0.9976068209569575,544837,1069458330
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,J30-5,0.9602289587731457,544837,1069458330
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Mean,0.9894145866156656,544837,1069458330
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Worst,0.9602289587731457,544837,1069458330
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,CLEAN,0.769622199992857,544837,1069458330
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,U30,0.06568674332611711,544837,1069458330
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,SW-U30,0.03389762127941881,544837,1069458330
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,T5,0.15854592271681126,544837,1069458330
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,B5,0.12261428299316761,544837,1069458330
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,J30-5,0.02318733964315266,544837,1069458330
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,Five-Missing Mean,0.08078638199173348,544837,1069458330
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,Five-Missing Worst,0.01410397790563643,544837,1069458330
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,CLEAN,1.0,544837,1069458330
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,U30,0.9998843262001156,544837,1069458330
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,SW-U30,0.9994216310005785,544837,1069458330
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,T5,0.9996729806071782,544837,1069458330
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,B5,0.9994465648360867,544837,1069458330
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,J30-5,0.9989257931471295,544837,1069458330
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,Five-Missing Mean,0.9994702591582177,544837,1069458330
Allen VBN,MM-RVD,MM_RVD_A9_SELECTED_R6,Five-Missing Worst,0.9989257931471295,544837,1069458330
Allen VBN,SVD,SVD64_LOGREG,CLEAN,0.95865860458181,544837,1069458330
Allen VBN,SVD,SVD64_LOGREG,U30,0.9544999832223708,544837,1069458330
Allen VBN,SVD,SVD64_LOGREG,SW-U30,0.953439564568012,544837,1069458330
Allen VBN,SVD,SVD64_LOGREG,T5,0.9428725068789165,544837,1069458330
Allen VBN,SVD,SVD64_LOGREG,B5,0.9507139811412877,544837,1069458330
Allen VBN,SVD,SVD64_LOGREG,J30-5,0.93595494793304,544837,1069458330
Allen VBN,SVD,SVD64_LOGREG,Five-Missing Mean,0.9474961967487254,544837,1069458330
Allen VBN,SVD,SVD64_LOGREG,Five-Missing Worst,0.93595494793304,544837,1069458330
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,CLEAN,0.9951745357717214,544837,1069458330
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,U30,0.990887175398102,544837,1069458330
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,SW-U30,0.9906455806687333,544837,1069458330
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,T5,0.9881655229911495,544837,1069458330
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,B5,0.9926674716312447,544837,1069458330
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,J30-5,0.9805938902153476,544837,1069458330
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Mean,0.9885919281809155,544837,1069458330
Allen VBN,SVM,MEAN_RATE_LINEAR_SVM,Five-Missing Worst,0.9805938902153476,544837,1069458330
Allen VBN,TCN,TCN_LIGHTWEIGHT,CLEAN,0.985241157607218,544837,1069458330
Allen VBN,TCN,TCN_LIGHTWEIGHT,U30,0.840954697938761,544837,1069458330
Allen VBN,TCN,TCN_LIGHTWEIGHT,SW-U30,0.817518668988747,544837,1069458330
Allen VBN,TCN,TCN_LIGHTWEIGHT,T5,0.9401821335278797,544837,1069458330
Allen VBN,TCN,TCN_LIGHTWEIGHT,B5,0.9524260894831631,544837,1069458330
Allen VBN,TCN,TCN_LIGHTWEIGHT,J30-5,0.7796076015163192,544837,1069458330
Allen VBN,TCN,TCN_LIGHTWEIGHT,Five-Missing Mean,0.8661378382909739,544837,1069458330
Allen VBN,TCN,TCN_LIGHTWEIGHT,Five-Missing Worst,0.7776170330193828,544837,1069458330
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,CLEAN,0.9994043666790449,544837,1069458330
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,U30,0.9944822681407339,544837,1069458330
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,SW-U30,0.9881997344160094,544837,1069458330
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,T5,0.9650821904914595,544837,1069458330
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,B5,0.9929716507691717,544837,1069458330
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,J30-5,0.9018109345012169,544837,1069458330
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Mean,0.9685093556637183,544837,1069458330
Allen VBN,Transformer,TINY_TRANSFORMER_LIGHTWEIGHT_POSITION_AWARE,Five-Missing Worst,0.9018109345012169,544837,1069458330
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,CLEAN,0.9978739414042768,546507,1072567062
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,U30,0.9897101833731604,546507,1072567062
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,SW-U30,0.990573682427495,546507,1072567062
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,T5,0.9849365883048857,546507,1072567062
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,B5,0.9919149724019114,546507,1072567062
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,J30-5,0.9300494794129536,546507,1072567062
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Mean,0.9774369811840812,546507,1072567062
Allen VBN,CEBRA,CEBRA_FLAT_LOGREG,Five-Missing Worst,0.9300494794129536,546507,1072567062
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,CLEAN,0.626953253021202,546507,1072567062
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,U30,0.028577017937574695,546507,1072567062
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,SW-U30,0.0036931918884460123,546507,1072567062
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,T5,0.09984251831679077,546507,1072567062
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,B5,0.06882884385966864,546507,1072567062
Allen VBN,GRU-D,GRU_LIGHTWEIGHT,J30-5,0.017471614444631293,546507,1072567062
